id,id_cliente,id_produto,data_venda,qtd,total
2957,8,16,2024-04-08,4,114022.8
2958,48,78,2024-12-17,13,1503755.0
2959,39,22,2023-02-10,6,236717.0
2960,37,143,2024-08-29,1,4214.2
2961,9,63,2024-09-26,3,419873.0
2962,33,148,2024-09-14,10,45463.2
2963,19,53,2023-07-19,1,50991.25
2964,28,56,2024-07-25,8,326714.5
2965,10,36,2024-10-16,13,293818.0
2966,27,74,2024-05-26,7,575614.5
2967,47,3,2024-05-01,14,126339.0
2968,13,81,2023-03-28,1,116040.6
2969,29,108,2023-10-04,10,31783.2
2970,43,101,2024-05-17,2,927.0
2971,17,146,2023-05-12,2,992.0
2972,21,31,2024-12-31,1,8283.0
2973,32,81,2023-01-23,7,855039.0
2974,41,111,2023-02-09,11,47138.0
2975,49,139,2023-12-25,13,18523.0
2976,8,31,2024-06-23,5,41416.0
2977,24,121,2023-01-27,6,22166.0
2978,4,101,2023-11-08,10,4634.0
2979,6,39,2023-12-29,10,281511.6
2980,43,42,2023-12-27,14,83900.0
2981,45,57,2023-07-02,3,338553.4
2982,14,52,2024-01-28,14,182264.15
2983,3,62,2023-01-10,4,408888.0
2984,43,121,2024-05-12,14,49134.0
2985,26,107,2023-01-26,7,10064.3
2986,4,85,2024-06-05,2,73299.15
2987,2,118,2023-11-29,15,64727.0
2988,48,62,2024-04-20,12,1226664.0
2989,18,8,2023-02-15,13,64794.0
2990,12,4,2023-08-23,3,10146.0
2992,19,81,2024-07-19,14,1624575.05
2993,35,59,2024-02-22,12,993694.3
2994,1,137,2023-03-25,9,28945.55
2995,44,16,2024-05-11,3,90018.0
2996,33,16,2023-11-21,15,427585.5
2997,21,9,2024-11-26,8,301761.8
2998,26,85,2024-01-26,15,578680.0
2999,14,119,2023-02-21,13,42326.0
3000,18,32,2024-09-09,4,47509.5
3001,15,149,2024-11-28,15,17454.0
3002,29,23,2024-02-04,10,111786.0
3003,42,73,2024-11-23,7,952014.0
3004,44,139,2023-02-10,4,5700.0
3005,19,71,2023-08-02,1,123665.3
3006,20,122,2024-08-19,2,2645.0
3007,14,111,2023-05-28,7,28497.15
3008,37,143,2023-04-29,10,44364.0
3009,39,1,2024-01-06,5,157332.35
3010,22,29,2024-12-22,2,69369.95
3011,12,58,2023-04-04,3,310150.3
3012,42,83,2023-08-24,5,640318.05
3013,36,146,2024-08-13,4,1884.8
3014,23,8,2023-11-15,5,23674.95
3015,17,68,2024-10-07,11,735868.0
3016,17,91,2024-06-21,15,2023290.0
3017,26,84,2024-06-30,6,260543.0
3018,38,131,2024-06-20,1,915.8
3019,2,121,2024-11-25,4,14038.15
3020,14,61,2023-01-24,10,280186.0
3021,46,39,2024-02-18,12,355594.0
3022,22,139,2023-12-06,4,5415.0
3023,41,57,2024-07-05,5,564255.35
3024,35,1,2023-06-24,13,430593.0
3025,20,74,2024-05-05,6,519351.0
3026,5,99,2024-12-31,15,1528550.0
3027,5,53,2024-09-24,6,305947.5
3028,35,14,2024-08-22,10,358111.0
3029,31,33,2024-02-16,1,6380.2
3030,6,133,2024-09-03,15,28391.0
3031,3,95,2023-07-22,2,132635.2
3032,1,137,2024-05-10,9,28945.55
3033,31,18,2023-06-23,9,227194.4
3034,35,104,2024-04-11,10,35273.5
3035,9,138,2024-05-22,11,43713.3
3036,18,21,2024-09-24,13,113549.0
3037,25,82,2023-03-13,12,619608.0
3038,12,46,2024-06-26,6,28407.85
3039,3,6,2024-04-15,2,23640.0
3040,43,47,2024-10-25,14,85721.0
3041,33,21,2023-01-04,14,116169.8
3042,30,104,2024-01-06,4,14109.4
3043,4,93,2024-05-01,1,100477.0
3044,43,145,2023-03-14,10,43499.0
3045,9,12,2024-11-09,6,15539.15
3046,28,97,2024-04-07,8,1028546.95
3047,19,113,2024-08-02,15,62627.8
3048,37,83,2023-12-14,11,1482843.0
3049,23,97,2024-01-26,3,385704.75
3050,25,125,2023-06-24,14,47629.0
3051,43,101,2023-09-21,1,463.0
3052,9,72,2023-01-31,12,1195976.0
3053,27,3,2024-12-10,15,128594.85
3054,45,65,2024-07-02,13,332250.0
3055,21,94,2024-02-08,6,232279.75
3056,47,116,2023-01-14,10,24467.25
3057,5,19,2024-04-13,11,180756.0
3058,17,79,2024-11-10,6,377036.95
3059,4,29,2024-12-08,13,450902.3
3060,5,60,2023-02-19,8,826508.55
3061,7,148,2024-03-19,13,62212.0
3062,8,43,2023-07-22,3,100026.45
3063,38,138,2023-11-15,4,15895.4
3064,41,49,2024-02-14,5,63004.95
3065,33,52,2023-03-22,5,68520.0
3066,38,69,2023-11-23,4,172007.0
3067,11,139,2023-02-10,12,17099.0
3068,35,10,2024-08-31,8,243450.8
3069,48,90,2024-12-12,15,1186460.0
3070,29,134,2024-03-19,5,23588.0
3071,38,102,2024-09-05,5,3952.0
3072,10,67,2023-08-31,8,686312.0
3073,44,116,2023-08-05,13,31807.9
3074,18,82,2024-09-06,14,722877.0
3075,13,148,2023-03-28,11,52641.0
3076,22,89,2023-07-11,4,298976.4
3077,10,28,2024-10-26,5,67728.35
3078,29,23,2024-12-14,13,145322.0
3079,8,109,2024-04-20,5,2958.3
3080,9,40,2024-05-07,3,40424.4
3081,14,99,2023-04-14,7,713323.65
3082,37,37,2024-11-18,8,48542.0
3083,45,84,2023-10-20,14,607934.0
3084,19,41,2024-04-08,8,80560.0
3085,26,23,2023-03-31,4,44715.0
3086,29,18,2023-05-07,3,79717.0
3087,25,73,2023-11-06,9,1288439.0
3088,22,92,2023-06-12,13,1097347.85
3089,26,8,2024-03-28,12,59810.0
3090,45,121,2023-06-22,2,7019.55
3091,47,58,2023-10-02,10,1088246.0
3092,18,61,2023-06-05,5,133088.35
3093,1,114,2023-07-05,13,10391.0
3094,30,150,2024-05-31,11,17196.9
3095,39,117,2023-10-31,1,4103.0
3096,29,62,2023-05-13,3,291332.7
3097,39,82,2023-11-11,11,539575.3
3098,15,97,2023-11-30,3,385704.75
3099,36,124,2024-03-19,12,45239.0
3100,44,106,2024-07-02,11,48234.0
3101,31,145,2024-08-27,12,49588.1
3102,23,117,2023-02-12,8,32824.0
3103,29,114,2023-11-30,15,11989.0
3104,16,110,2024-06-30,1,2371.2
3105,39,120,2024-09-27,6,18747.0
3106,31,88,2024-06-17,8,386692.0
3107,25,11,2024-09-27,14,481884.65
3108,7,139,2023-07-07,14,18950.6
3109,44,47,2023-06-28,13,75618.1
3110,36,78,2023-10-05,7,809714.45
3111,16,2,2023-03-14,11,153980.0
3112,45,15,2023-01-21,2,55800.0
3113,2,105,2023-06-03,4,1176.1
3114,40,42,2023-08-01,6,35957.0
3115,38,105,2024-11-07,5,1470.6
3116,16,105,2023-12-13,3,929.0
3117,37,5,2024-06-04,11,247341.05
3118,13,27,2023-04-06,7,115580.0
3119,8,6,2023-07-26,2,23640.0
3120,36,52,2023-10-03,8,104151.35
3121,26,132,2024-01-03,3,4689.0
3122,45,123,2023-11-13,4,11108.0
3123,10,33,2023-09-29,7,44659.5
3124,26,89,2024-06-05,6,448464.6
3125,29,121,2024-02-24,11,40637.0
3126,16,13,2023-03-20,1,7359.65
3127,37,131,2023-11-16,7,6407.75
3128,2,118,2024-04-23,9,38836.0
3129,15,81,2024-06-20,8,928328.6
3130,18,140,2023-09-20,13,40750.0
3131,28,130,2023-01-01,13,53873.0
3132,41,133,2023-06-04,15,28391.0
3133,13,126,2024-05-23,11,27975.6
3134,39,139,2023-07-13,4,5415.0
3135,33,6,2024-09-25,14,157208.85
3136,33,16,2024-05-16,9,256551.3
3137,23,90,2024-12-15,5,375712.65
3138,34,24,2023-12-29,8,176564.15
3139,41,18,2023-09-04,5,126218.9
3140,16,85,2024-08-31,5,183249.3
3141,19,100,2024-09-09,4,397480.95
3142,28,39,2024-02-11,9,266695.0
3143,17,8,2024-03-05,11,54826.0
3144,36,109,2024-03-31,1,591.85
3145,46,76,2024-12-18,8,1185586.0
3146,13,107,2023-12-11,9,12939.0
3147,42,113,2023-04-25,5,20876.25
3148,40,13,2024-04-14,1,7359.65
3149,49,68,2024-06-07,5,334486.0
3150,45,48,2023-05-15,3,44209.0
3151,9,58,2023-10-28,10,1033833.7
3152,10,147,2023-07-02,2,6060.0
3153,44,113,2024-04-13,14,61529.0
3154,19,149,2023-04-05,3,3316.45
3155,18,136,2023-09-09,12,22497.9
3156,39,52,2023-02-19,13,178153.0
3157,37,14,2023-06-13,15,537166.0
3158,22,14,2024-04-25,4,136081.8
3159,10,141,2024-09-04,3,13627.75
3160,21,65,2023-01-09,9,218518.05
3161,32,88,2024-11-15,9,435028.0
3162,8,90,2023-05-14,14,1107363.0
3163,34,33,2023-07-03,10,63800.1
3164,42,56,2023-05-08,4,171955.0
3165,6,47,2023-12-29,6,34901.1
3166,11,72,2023-05-22,7,697652.0
3167,9,7,2024-05-08,6,117113.0
3168,14,44,2023-11-21,13,133464.55
3169,41,113,2024-02-25,8,35160.0
3170,20,4,2024-07-02,1,3382.0
3171,26,11,2024-07-08,15,543479.0
3172,26,44,2023-11-30,10,102664.6
3173,12,77,2024-06-11,4,178819.0
3174,23,38,2024-05-04,15,396917.0
3175,6,22,2023-05-05,15,591793.0
3176,39,112,2023-02-15,9,19629.0
3177,24,7,2023-02-22,10,185428.6
3178,45,43,2024-12-02,8,266736.25
3179,14,39,2024-03-27,5,148164.0
3180,49,56,2024-10-16,3,122517.7
3181,11,132,2024-09-18,7,10941.0
3182,42,123,2023-03-27,9,23744.3
3183,31,59,2023-09-26,9,784495.0
3184,29,88,2023-12-31,15,725047.0
3185,44,89,2023-05-30,4,314712.0
3186,6,127,2024-08-24,14,20606.45
3187,12,122,2024-10-14,5,6612.0
3188,7,63,2023-06-05,14,1959407.0
3189,42,4,2023-05-06,1,3212.9
3190,44,98,2024-05-01,1,75392.95
3191,43,87,2023-01-13,2,133720.0
3192,37,65,2023-11-08,15,364197.7
3193,10,33,2023-09-13,11,73873.0
3194,49,78,2024-10-05,13,1582900.0
3195,42,31,2023-03-09,15,118034.65
3196,35,20,2023-03-20,3,92500.0
3197,34,30,2024-04-25,15,459532.1
3198,27,74,2023-05-11,3,246692.2
3199,24,145,2023-10-10,11,47848.0
3200,12,48,2023-08-08,7,103154.0
3201,23,133,2023-08-18,2,3595.75
3202,10,46,2023-02-05,5,23673.05
3203,15,113,2024-12-16,15,62627.8
3204,16,76,2024-09-07,11,1548671.95
3205,23,23,2024-12-19,9,100608.0
3206,39,61,2023-06-11,9,239559.6
3207,16,144,2023-05-26,11,24356.0
3208,2,110,2023-02-25,14,33190.15
3209,20,108,2024-03-27,9,30110.0
3210,13,136,2023-11-22,11,21708.0
3211,4,22,2023-02-22,8,315623.0
3212,12,33,2023-03-24,7,44659.5
3213,18,150,2023-09-07,7,11520.0
3214,32,74,2023-12-21,9,740075.65
3215,43,16,2023-02-04,6,171034.2
3216,33,106,2023-08-10,14,61388.0
3217,18,134,2023-03-16,15,67225.8
3218,4,11,2024-09-13,9,309782.65
3219,5,111,2024-01-28,2,8141.5
3220,48,103,2023-08-27,1,1789.0
3221,47,90,2024-01-14,12,901709.6
3222,24,132,2023-04-26,1,1484.85
3223,4,36,2024-01-23,12,257656.15
3224,32,31,2023-09-04,5,39345.2
3225,13,18,2023-11-04,1,26572.0
3226,19,141,2024-06-07,1,4782.0
3227,27,35,2024-04-21,15,165083.0
3228,31,149,2024-10-20,6,6632.9
3229,14,25,2024-11-06,6,69121.05
3230,44,131,2024-01-22,5,4577.1
3231,27,45,2024-06-24,12,112902.75
3232,26,51,2024-10-18,13,792363.65
3233,35,134,2024-03-11,11,51894.0
3234,6,62,2024-06-17,4,408888.0
3235,12,57,2023-10-05,10,1187906.0
3236,23,103,2024-09-03,6,10735.0
3237,46,1,2023-02-06,13,409063.35
3238,2,58,2024-03-14,15,1632369.0
3239,36,125,2024-12-26,15,51031.0
3240,6,134,2024-09-16,9,40335.1
3241,34,120,2023-04-08,13,38587.1
3242,36,83,2024-12-31,2,269608.0
3243,9,81,2023-08-31,15,1740615.65
3244,29,67,2023-09-28,1,81499.55
3245,42,93,2024-10-06,11,1049984.65
3246,30,120,2024-02-22,14,41555.85
3247,46,136,2023-05-10,12,23682.0
3248,28,33,2024-11-13,1,6380.2
3249,11,14,2024-01-31,6,214866.0
3250,30,109,2024-09-21,3,1774.6
3251,34,128,2023-11-17,9,41856.0
3252,35,129,2023-06-30,5,15514.45
3253,18,94,2024-03-09,13,503272.95
3254,45,71,2024-11-16,13,1692263.0
3255,37,75,2024-07-15,7,229379.0
3256,48,127,2023-01-08,8,12395.0
3257,17,85,2023-11-04,9,347208.0
3258,16,88,2023-07-08,1,48336.0
3259,32,68,2023-02-05,14,889731.05
3260,37,68,2023-05-26,4,267588.0
3261,4,124,2024-01-20,15,56549.0
3262,32,27,2023-09-22,11,181626.0
3263,47,58,2024-02-21,8,870597.0
3264,38,9,2023-05-31,10,377202.25
3265,33,4,2024-05-24,13,43964.0
3266,38,1,2024-06-27,2,66245.0
3267,1,20,2024-07-04,7,205042.3
3268,38,60,2023-11-17,10,1033135.45
3269,44,135,2024-06-08,11,18090.0
3270,45,57,2023-03-05,6,677105.85
3271,32,105,2023-08-04,6,1857.0
3272,36,18,2023-12-19,8,212580.0
3273,9,137,2024-11-11,11,35378.0
3274,31,16,2024-08-21,13,370574.1
3275,44,77,2024-08-10,9,382224.9
3276,31,33,2024-01-27,5,33579.0
3277,27,90,2023-08-17,4,300569.55
3278,41,4,2023-10-02,12,40583.0
3279,24,80,2023-11-16,1,129224.0
3280,4,103,2023-11-17,15,26838.0
3281,6,92,2023-09-16,12,1012936.55
3282,39,42,2024-12-05,9,53936.0
3283,8,73,2024-11-04,1,143160.0
3284,30,69,2024-11-20,15,678975.0
3285,7,35,2023-05-17,2,22011.0
3286,46,81,2023-05-08,10,1160410.75
3287,15,27,2024-08-24,10,156858.3
3288,28,88,2024-07-07,4,183678.7
3289,40,87,2023-02-20,13,869179.0
3290,40,8,2024-08-28,4,18940.15
3291,13,74,2023-03-01,10,865586.0
3292,33,132,2023-03-16,3,4689.0
3293,4,127,2023-06-19,3,4648.0
3294,45,133,2023-04-24,7,12586.55
3295,17,18,2023-07-10,7,186007.0
3296,46,13,2024-06-17,7,51518.5
3297,10,32,2024-10-17,3,35631.65
3298,20,95,2024-03-14,9,596858.4
3299,42,52,2024-03-01,1,13704.0
3300,15,53,2024-08-13,11,590425.0
3301,41,65,2024-05-07,11,267078.25
3302,26,11,2024-05-15,9,326087.0
3303,47,22,2024-03-22,2,78906.0
3304,47,77,2024-01-31,2,89409.0
3305,20,141,2023-07-09,7,33473.0
3306,46,99,2024-09-27,9,965400.0
3307,7,79,2024-01-24,14,926056.0
3308,35,96,2024-12-07,10,706208.0
3309,31,54,2024-03-12,7,808206.8
3310,41,34,2024-12-08,6,28029.75
3311,10,30,2023-08-15,13,398260.9
3312,21,83,2023-09-03,12,1536764.65
3313,15,86,2023-01-24,13,1155010.95
3314,40,105,2023-10-16,11,3405.0
3315,2,100,2023-08-21,15,1569004.0
3316,46,139,2024-03-21,5,7124.0
3317,6,83,2024-12-06,4,512255.2
3318,20,27,2024-02-23,5,82557.0
3319,47,89,2023-10-13,11,822186.05
3320,11,58,2024-12-01,13,1343984.0
3321,10,91,2023-08-23,4,539544.0
3322,29,6,2023-10-29,15,168437.85
3323,3,140,2023-08-10,10,31346.0
3324,15,16,2024-12-06,1,30006.0
3325,37,36,2023-03-09,11,248615.0
3326,12,96,2023-05-02,7,469628.7
3327,18,134,2023-09-01,9,42458.0
3328,43,69,2023-06-26,2,90530.0
3329,38,59,2023-07-29,6,496847.15
3330,19,142,2023-05-15,14,10991.5
3331,5,133,2024-12-09,14,26498.0
3332,2,47,2023-10-08,15,87251.8
3333,20,123,2023-05-02,5,13190.75
3334,45,108,2023-11-30,4,13382.0
3335,2,77,2023-01-12,12,536456.0
3336,25,137,2024-12-30,2,6432.45
3337,46,79,2024-01-29,12,793762.0
3338,43,3,2024-04-17,13,111448.3
3339,3,124,2023-11-13,11,39395.55
3340,3,107,2024-03-16,2,2875.65
3341,16,34,2024-09-12,11,51388.35
3342,48,41,2023-04-01,13,137800.0
3343,12,103,2023-03-16,11,18696.95
3344,41,141,2023-12-22,10,47818.0
3345,43,78,2023-03-06,13,1503755.0
3346,6,12,2023-10-09,2,5179.4
3347,13,20,2023-10-09,9,263625.95
3348,11,118,2023-01-05,7,30206.0
3349,1,109,2023-07-13,7,4359.0
3350,8,120,2023-08-01,11,34369.0
3351,3,33,2023-03-28,12,80589.0
3352,7,125,2024-02-23,6,19391.4
3353,49,101,2024-07-26,9,3962.45
3354,16,129,2023-05-23,7,21719.85
3355,28,15,2024-04-28,14,371067.15
3356,15,3,2024-06-17,13,111448.3
3357,42,40,2024-03-19,8,113472.0
3358,13,61,2023-09-03,10,266176.7
3359,34,116,2023-10-29,5,12878.0
3360,13,82,2024-09-18,10,516340.0
3361,37,65,2023-10-24,14,357808.0
3362,37,48,2024-01-06,11,162100.0
3363,9,112,2024-12-13,7,14503.65
3364,13,71,2023-01-31,1,123665.3
3365,15,35,2024-11-19,13,143072.0
3366,49,60,2023-11-15,1,103313.45
3367,39,61,2023-06-04,2,56037.0
3368,12,120,2023-04-21,2,6249.0
3369,7,2,2024-04-13,14,186175.3
3370,20,82,2024-03-04,4,206536.0
3371,29,27,2024-04-19,1,16511.0
3372,39,41,2024-02-01,7,74200.0
3373,5,149,2024-01-25,8,9309.0
3374,5,83,2024-07-04,2,256127.6
3375,5,8,2024-05-05,14,69778.0
3376,48,1,2024-02-05,13,430593.0
3377,15,24,2023-05-30,1,23232.0
3378,26,149,2024-04-04,14,15476.45
3379,49,62,2024-12-27,3,291332.7
3380,38,132,2024-09-10,7,10941.0
3381,37,36,2024-11-27,3,67804.0
3382,20,83,2023-09-30,14,1792891.3
3383,48,23,2024-02-23,7,78250.0
3384,48,124,2024-12-27,8,30159.0
3385,9,146,2023-04-21,3,1413.6
3386,45,137,2024-05-16,2,6771.0
3387,34,106,2023-01-30,4,16662.05
3388,15,127,2023-11-22,4,6197.0
3389,49,37,2024-07-27,8,48542.0
3390,24,130,2023-12-13,11,43305.75
3391,13,93,2024-10-11,12,1205724.0
3392,49,68,2023-01-31,7,468280.0
3393,7,51,2024-10-02,13,792363.65
3394,27,116,2023-03-25,2,5151.0
3395,33,10,2023-09-22,7,224231.0
3396,3,134,2024-04-26,15,70764.0
3397,27,8,2024-06-03,2,9469.6
3398,19,126,2024-03-06,4,10172.6
3399,1,140,2024-06-02,15,44668.05
3400,44,20,2023-11-03,1,30833.0
3401,10,30,2023-09-25,5,153177.05
3402,23,125,2023-01-24,12,38783.75
3403,19,135,2023-08-25,13,21379.0
3404,28,127,2024-10-07,10,14719.3
3405,18,46,2024-01-25,13,64789.0
3406,28,19,2024-10-28,4,65729.0
3407,42,129,2024-02-15,4,12411.75
3408,30,52,2023-11-06,8,109633.0
3409,41,39,2023-12-02,6,168907.15
3410,29,74,2023-09-01,1,82231.05
3411,20,69,2023-10-16,2,86003.5
3412,32,145,2024-05-06,7,30449.0
3413,44,122,2023-06-10,11,14547.0
3414,40,138,2023-07-22,8,33464.0
3415,48,46,2023-07-23,12,56814.75
3416,15,6,2023-02-25,10,112291.9
3417,11,1,2023-10-31,6,198735.0
3418,3,146,2024-09-11,2,992.0
3419,45,85,2023-08-27,15,549746.0
3420,32,117,2023-05-10,1,4103.0
3421,4,149,2023-07-25,2,2327.0
3422,29,142,2024-02-25,5,4132.0
3423,39,131,2023-05-02,15,14454.0
3424,5,78,2024-10-12,9,1095854.0
3426,41,111,2023-10-12,5,21426.0
3427,29,112,2023-04-17,3,6543.0
3428,10,138,2024-10-29,10,39738.5
3429,31,15,2023-05-06,7,195298.0
3430,20,141,2023-01-14,13,62163.0
3431,28,119,2023-07-02,14,45581.0
3432,28,12,2024-12-10,7,18128.85
3433,41,26,2023-04-06,9,155549.0
3434,30,41,2023-09-13,6,63600.0
3435,30,130,2024-07-30,14,55116.15
3436,36,75,2024-10-12,2,65537.0
3437,33,137,2023-11-28,3,10156.0
3438,23,105,2023-03-16,4,1176.1
3439,16,150,2023-10-15,11,17196.9
3440,48,139,2023-03-08,14,19948.0
3441,24,87,2023-07-22,12,762203.05
3442,5,45,2024-11-21,13,128748.0
3443,42,68,2024-03-19,10,668971.0
3444,24,60,2023-07-06,14,1522515.0
3445,49,94,2023-08-15,14,570512.0
3446,5,6,2023-09-09,13,145979.85
3447,37,11,2023-08-22,4,144928.0
3448,27,142,2024-09-19,6,4958.0
3449,22,131,2024-12-24,8,7709.0
3450,8,15,2023-10-02,6,159029.05
3451,29,104,2024-01-19,5,18565.0
3452,24,73,2023-03-09,8,1088015.05
3453,13,39,2023-05-28,14,414860.0
3454,31,40,2024-12-14,15,212761.0
3455,4,15,2023-03-27,4,111599.0
3456,45,138,2023-04-07,10,39738.5
3457,24,50,2023-06-04,3,32136.6
3458,19,49,2023-07-29,7,92850.0
3459,33,124,2023-04-14,3,11310.0
3460,42,26,2023-01-16,2,32837.7
3461,44,65,2024-03-15,14,357808.0
3462,22,74,2023-05-27,13,1068997.95
3463,41,79,2023-02-24,5,314197.3
3464,35,141,2024-11-02,11,52600.0
3465,20,130,2024-10-11,5,20720.0
3466,9,109,2023-08-15,6,3736.0
3467,47,58,2023-02-05,1,108825.0
3468,6,137,2023-10-07,10,33855.0
3469,15,22,2024-06-11,13,512887.0
3470,35,27,2023-07-25,15,247672.0
3471,36,91,2023-02-23,13,1753518.0
3472,23,70,2024-07-16,13,424289.95
3473,32,81,2024-11-17,7,855039.0
3474,2,103,2024-02-01,11,19681.0
3475,25,69,2023-09-29,12,543180.0
3476,34,95,2023-11-15,15,994764.95
3477,18,46,2023-01-02,2,9469.6
3478,27,29,2023-01-19,7,255572.0
3479,6,38,2024-11-17,15,377071.15
3480,30,56,2024-03-19,9,386899.0
3481,6,38,2024-12-29,14,370456.0
3482,14,63,2024-01-08,4,559831.0
3483,4,37,2023-11-30,5,30339.0
3484,27,101,2023-01-29,13,6024.0
3485,32,139,2023-04-30,5,6767.8
3486,33,110,2023-04-21,2,4991.0
3487,44,106,2023-02-13,15,65773.0
3488,30,11,2023-04-29,8,275362.25
3489,13,128,2024-11-13,7,30927.25
3490,18,90,2023-10-09,14,1051994.85
3491,24,6,2023-01-17,3,33687.95
3492,30,113,2023-10-31,14,61529.0
3493,33,65,2023-09-08,7,178904.0
3494,4,20,2023-08-25,12,370001.0
3495,27,126,2023-04-28,9,24094.0
3496,46,140,2024-04-15,7,20844.9
3497,8,132,2024-02-03,1,1484.85
3498,21,49,2024-09-05,13,163813.25
3499,6,106,2024-05-31,9,39464.0
3500,28,73,2024-05-31,2,286320.0
3501,25,59,2023-05-20,7,579654.85
3502,14,2,2024-10-26,2,27996.0
3503,22,55,2024-07-05,1,104487.65
3504,47,149,2023-09-14,12,13963.0
3505,26,115,2024-05-19,12,9967.0
3506,49,13,2024-07-28,12,88316.75
3507,16,141,2023-05-02,9,40884.2
3508,41,49,2023-12-16,4,50404.15
3509,10,33,2024-06-04,7,44659.5
3510,24,123,2023-03-01,8,22217.0
3511,35,128,2024-07-24,14,61854.5
3512,45,10,2023-08-05,2,64066.0
3513,35,52,2024-09-04,5,65094.0
3514,34,13,2023-11-24,6,46483.0
3515,42,99,2023-01-05,6,643600.0
3516,11,5,2024-08-02,9,202369.95
3517,10,18,2024-10-10,8,212580.0
3518,20,150,2023-05-09,15,24685.0
3519,33,50,2023-09-27,8,85697.6
3520,47,19,2024-10-22,6,93664.3
3521,3,85,2024-09-17,9,347208.0
3522,48,4,2024-08-31,7,23673.0
3523,24,48,2023-11-10,9,125995.65
3524,46,88,2024-02-21,12,580038.0
3525,32,133,2023-02-01,6,11356.0
3526,44,54,2023-09-04,5,577290.3
3527,4,40,2023-07-05,11,156024.0
3528,6,122,2024-04-28,8,10051.0
3529,38,148,2023-03-12,4,18184.9
3530,4,73,2023-11-30,1,136002.0
3531,12,95,2024-05-02,2,139616.0
3532,47,67,2024-02-07,4,343156.0
3533,38,42,2024-03-08,12,68318.3
3534,44,30,2023-11-27,5,153177.05
3535,3,81,2024-11-05,10,1221485.0
3536,3,81,2024-03-30,3,348122.75
3537,17,118,2024-03-11,6,24596.45
3538,26,120,2023-11-19,5,15622.0
3539,36,77,2024-02-23,13,552102.95
3540,9,111,2024-04-09,11,47138.0
3541,15,31,2023-09-11,14,115964.0
3542,29,77,2023-01-08,1,42469.75
3543,10,63,2024-02-27,5,699788.0
3544,27,7,2024-01-09,3,58556.0
3545,19,26,2024-02-07,10,164190.4
3546,1,41,2024-02-26,10,106000.0
3547,28,80,2024-01-10,8,982101.45
3548,36,26,2023-01-31,7,114932.9
3549,10,53,2023-01-01,13,662886.25
3550,6,116,2023-11-10,8,19573.8
3551,18,17,2023-07-12,4,56155.0
3552,18,17,2024-04-11,15,200052.9
3553,18,32,2023-08-17,9,106895.9
3554,19,37,2023-01-18,8,46114.9
3555,4,69,2023-07-26,1,43001.75
3556,37,43,2023-02-21,12,400103.9
3557,35,134,2023-08-05,15,70764.0
3558,6,9,2023-02-18,3,119116.0
3559,11,8,2024-09-30,1,4984.0
3560,5,78,2023-08-02,11,1339377.0
3561,48,127,2024-11-08,15,23240.0
3562,30,141,2024-01-29,6,27256.45
3563,7,29,2024-08-26,1,36510.0
3564,37,117,2023-07-07,10,41030.0
3565,35,106,2024-01-01,4,17539.0
3566,49,125,2024-04-28,14,47629.0
3567,18,78,2023-09-30,13,1503755.0
3568,37,25,2023-05-21,8,97012.0
3569,38,74,2024-10-25,8,692468.0
3570,24,15,2023-07-21,9,238543.1
3571,33,17,2023-11-05,9,120031.55
3572,2,112,2024-08-21,11,23990.0
3573,3,103,2023-09-24,11,19681.0
3574,14,139,2024-07-31,7,9974.0
3575,14,150,2024-04-06,2,3126.45
3576,28,6,2023-11-04,2,22458.0
3577,14,9,2023-01-02,8,317644.0
3578,19,84,2024-05-23,7,288768.65
3579,42,54,2023-10-27,13,1579953.0
3580,22,13,2023-12-27,3,23241.0
3581,39,113,2024-09-29,5,21975.0
3582,32,61,2023-04-25,6,159706.4
3583,28,47,2024-08-06,12,73476.0
3584,41,117,2023-11-10,5,19489.25
3585,35,67,2023-04-25,12,1029469.0
3586,12,118,2024-01-21,15,61490.65
3587,21,133,2024-11-19,9,17034.0
3588,22,128,2023-04-24,2,9301.0
3589,37,40,2024-07-21,8,113472.0
3590,32,131,2024-05-25,3,2891.0
3591,6,31,2024-02-06,14,110165.8
3592,19,94,2024-04-22,13,503272.95
3593,22,68,2024-04-10,7,444866.0
3594,17,89,2023-08-02,4,314712.0
3595,26,101,2023-06-10,3,1320.5
3596,7,70,2023-10-11,5,163188.15
3597,10,145,2024-05-24,14,57853.1
3598,38,82,2023-11-11,8,413072.0
3599,49,96,2023-11-12,1,70621.0
3600,34,62,2024-09-23,6,613332.0
3601,14,1,2023-01-29,12,377596.5
3602,47,91,2024-05-12,15,1922125.5
3603,34,31,2024-05-12,12,94427.15
3604,40,74,2023-11-29,7,605910.0
3605,14,24,2024-03-19,8,185857.0
3606,11,128,2024-03-06,11,48600.1
3607,2,12,2024-03-17,3,8179.0
3608,3,26,2023-07-04,9,155549.0
3609,21,38,2023-05-21,9,238150.0
3610,33,127,2023-10-09,5,7747.0
3611,24,48,2023-05-24,5,69997.9
3612,34,12,2023-05-26,1,2589.7
3613,31,148,2024-08-20,7,31824.05
3614,21,115,2024-11-14,9,7475.0
3615,31,74,2023-11-29,12,986767.85
3616,17,62,2024-04-13,15,1456663.5
3617,39,4,2024-06-06,3,10146.0
3618,34,111,2024-04-26,4,16283.95
3619,42,78,2023-07-04,4,487046.0
3620,6,6,2023-07-01,9,106382.0
3621,15,147,2023-04-08,1,3030.0
