id,id_cliente,id_produto,data_venda,qtd,total,produto,categoria_real,preco
2817,27,40,2023-01-26,12,161697.6,Sonda Furuno Maré Tidal,eletronicos,1418404.0
2818,23,30,2023-09-24,4,128991.0,Transponder Ais Boost,eletronicos,3224787.0
2819,3,12,2024-08-13,4,10905.0,Gps Ais Drift Flux Vox,eletronicos,272618.0
2820,12,1,2023-04-27,13,409063.35,Transponder Ais Maré Magnum,eletronicos,3312252.0
2821,34,128,2024-09-22,2,8835.95,Boia De Arqueamento Bruce Marlin Hydra,ancoragem,465072.0
2822,48,133,2023-04-04,1,1893.0,Âncora Bruce Core Pulse,ancoragem,189272.0
2823,31,40,2024-05-17,10,134748.0,Sonda Furuno Maré Tidal,eletronicos,1418404.0
2824,11,78,2024-05-30,9,1041061.3,Motor Elétrico Honda Mako Axis 131Hp,propulsao,12176156.0
2825,12,150,2024-06-01,2,3291.0,Cabo De Nylon Danforth Magnum Vox,ancoragem,164566.0
2826,31,40,2024-10-24,13,175173.35,Sonda Furuno Maré Tidal,eletronicos,1418404.0
2827,45,13,2023-02-07,6,44158.85,Radar Simrad Boost,eletronicos,77471.0
2828,8,30,2023-08-16,2,64496.0,Transponder Ais Boost,eletronicos,3224787.0
2829,33,52,2024-06-01,9,123337.0,Motor Diesel Honda Zen Tidal Mako 26Hp,propulsao,137041.0
2830,7,89,2023-07-09,2,149488.2,Motor Elétrico Yamaha Orca Storm Zenith 11Hp,propulsao,7867805.0
2831,48,82,2024-11-28,15,774511.0,Motor Elétrico Volvo Nautic Vox 118Hp,propulsao,5163404.0
2832,24,65,2023-07-10,5,127788.0,Motor De Popa Torqeedo Nautic Swift 223Hp,propulsao,255577.0
2833,12,19,2023-07-15,13,213621.0,Sonda Lowrance Tidal Storm Vox,eletronicos,1643235.0
2834,14,36,2023-09-10,8,171770.45,Radar Lowrance Aqua Pulse,eletronicos,2260139.0
2835,47,35,2023-12-31,13,143072.0,Radar Furuno Swift,eletronicos,1100553.0
2836,28,149,2023-04-12,5,5527.1,Cabo De Nylon Bruce Core,ancoragem,116362.0
2837,10,148,2024-02-26,4,19142.0,Âncora Delta Force Barracuda Mako,ancoragem,478556.0
2838,36,18,2023-12-11,9,239152.0,Rádio Simrad Axis,eletronicos,2657245.0
2839,49,21,2024-05-30,14,122284.0,Gps Ais Nautic Thrust,eletronicos,873456.0
2840,45,3,2023-01-05,8,72194.0,Radar Furuno Pulse Leviathan,eletronicos,902419.0
2841,48,111,2023-02-28,14,56993.35,Boia De Arqueamento Danforth Aero Dash,ancoragem,428523.0
2842,41,135,2024-01-20,14,23023.0,Cabo De Nylon Danforth Titan Poseidon,ancoragem,164451.0
2843,13,26,2023-11-13,15,259248.0,Piloto Automático Furuno Core Boost Flux,eletronicos,1728318.0
2844,34,21,2024-10-23,1,8298.25,Gps Ais Nautic Thrust,eletronicos,873456.0
2845,43,90,2023-10-27,7,553681.0,Motor De Popa Yamaha Thrust Marlin Nexus 182Hp,propulsao,7909733.0
2846,16,26,2024-03-10,4,65676.35,Piloto Automático Furuno Core Boost Flux,eletronicos,1728318.0
2847,39,143,2023-07-24,2,8429.35,Âncora Delta Hydra Kraken Velocity,ancoragem,443643.0
2848,16,138,2024-04-29,10,39738.5,Boia De Arqueamento Delta Peak Boost Thrust,ancoragem,418305.0
2849,29,17,2023-02-04,11,154427.0,Rádio Ais Oceanic Pulse,eletronicos,1403878.0
2850,37,103,2023-01-20,4,7157.0,Âncora Delta Swift,ancoragem,178919.0
2851,28,127,2024-11-21,7,10302.75,Cabo De Nylon Delta Velocity Core Mako,ancoragem,154935.0
2852,27,37,2023-06-13,14,84948.0,Gps Lowrance Evo Storm Drift,eletronicos,606771.0
2853,35,123,2024-10-04,4,11108.0,Cabo De Nylon Danforth Orca Aero,ancoragem,277707.0
2854,20,109,2023-02-17,11,6850.0,Cabo De Nylon Danforth Evo Aqua Mako,ancoragem,6227.0
2855,36,102,2024-11-14,11,9152.0,Cabo De Nylon Bruce Nexus,ancoragem,83202.0
2856,19,41,2024-05-16,2,21200.0,Gps Simrad Flow Pulse,eletronicos,106000.0
2857,24,23,2023-06-07,3,33536.0,Piloto Automático Furuno Torque Peak,eletronicos,1117863.0
2858,38,86,2024-04-22,10,935231.0,Motor Diesel Volvo Helix Evo Force 144Hp,propulsao,9352313.0
2859,24,8,2023-08-16,9,42614.15,Gps Ais Zen,eletronicos,498415.0
2860,1,37,2023-02-03,11,63407.75,Gps Lowrance Evo Storm Drift,eletronicos,606771.0
2861,16,115,2023-01-06,15,12459.0,Cabo De Nylon Delta Force Magnum Leviathan,ancoragem,83059.0
2862,14,100,2023-07-15,12,1192442.85,Motor Elétrico Honda Vector Abyss 220Hp,propulsao,10460024.0
2863,43,18,2024-01-07,5,132862.0,Rádio Simrad Axis,eletronicos,2657245.0
2864,27,20,2024-02-05,6,175750.95,Radar Ais Marlin,eletronicos,3083344.0
2865,19,147,2023-12-01,15,43178.45,Corrente Danforth Force Leviathan Impulse,ancoragem,303008.0
2866,45,13,2023-03-17,12,88316.75,Radar Simrad Boost,eletronicos,77471.0
2867,46,116,2023-04-10,10,24467.25,Cabo De Nylon Delta Velocity Oceanic Abyss,ancoragem,257552.0
2868,42,64,2024-11-06,6,669033.0,Motor Elétrico Yamaha Swift Drift Current 265Hp,propulsao,11150555.0
2869,4,110,2024-08-31,7,16595.55,Corrente Bruce Current,ancoragem,249551.0
2870,26,62,2023-12-12,15,1533330.0,Motor Diesel Yanmar Velocity 37Hp,propulsao,10222197.0
2871,8,107,2024-04-11,13,19674.0,Boia De Arqueamento Bruce Tidal Marlin,ancoragem,151338.0
2872,39,37,2023-02-07,9,51878.55,Gps Lowrance Evo Storm Drift,eletronicos,606771.0
2873,28,49,2024-08-11,10,132642.0,Sonda Furuno Swift,eletronicos,1326425.0
2874,33,75,2024-03-09,14,435819.15,Motor Diesel Volvo Flow Leviathan Maré 187Hp,propulsao,3276838.0
2875,1,52,2023-09-26,15,205562.0,Motor Diesel Honda Zen Tidal Mako 26Hp,propulsao,137041.0
2876,28,52,2024-07-24,1,13704.0,Motor Diesel Honda Zen Tidal Mako 26Hp,propulsao,137041.0
2877,26,29,2023-10-17,7,255572.0,Rádio Simrad Orca,eletronicos,3651034.0
2878,23,20,2023-02-08,8,234334.6,Radar Ais Marlin,eletronicos,3083344.0
2879,5,115,2024-09-17,8,6312.75,Cabo De Nylon Delta Force Magnum Leviathan,ancoragem,83059.0
2880,16,122,2023-03-28,15,18845.15,Corrente Danforth Zenith Oceanic Torque,ancoragem,132247.0
2881,18,133,2023-04-10,11,20820.0,Âncora Bruce Core Pulse,ancoragem,189272.0
2882,30,12,2024-06-19,4,10359.75,Gps Ais Drift Flux Vox,eletronicos,272618.0
2883,31,65,2023-01-11,14,357808.0,Motor De Popa Torqeedo Nautic Swift 223Hp,propulsao,255577.0
2884,18,82,2024-01-12,13,671243.0,Motor Elétrico Volvo Nautic Vox 118Hp,propulsao,5163404.0
2885,40,83,2024-06-30,5,640318.05,Motor Diesel Yanmar Dash Nitro 184Hp,propulsao,13480388.0
2886,21,147,2024-01-08,6,18180.0,Corrente Danforth Force Leviathan Impulse,ancoragem,303008.0
2887,20,61,2023-12-30,9,239559.6,Motor Diesel Honda Prime 84Hp,propulsao,2801863.0
2888,24,122,2023-01-11,8,10051.0,Corrente Danforth Zenith Oceanic Torque,ancoragem,132247.0
2889,30,80,2024-04-30,12,1473151.7,Motor De Popa Volvo Maré 69Hp,propulsao,12922384.0
2890,27,106,2024-01-13,4,17539.0,Âncora Danforth Nitro Titan Vox,ancoragem,438487.0
2891,38,89,2024-09-14,14,1046418.35,Motor Elétrico Yamaha Orca Storm Zenith 11Hp,propulsao,7867805.0
2892,1,22,2023-06-12,7,262361.5,Transponder Furuno Force Ion,eletronicos,3945286.0
2893,49,99,2024-04-28,2,203806.35,Motor Elétrico Honda Flux Ultra 273Hp,propulsao,10726666.0
2894,3,127,2024-01-15,1,1549.0,Cabo De Nylon Delta Velocity Core Mako,ancoragem,154935.0
2895,19,45,2023-04-26,12,118845.0,Gps Furuno Current,eletronicos,990371.0
2896,35,29,2023-10-27,11,401614.0,Rádio Simrad Orca,eletronicos,3651034.0
2897,17,47,2023-12-20,1,6123.0,Rádio Simrad Tidal Aqua,eletronicos,612296.0
2898,45,111,2023-05-03,4,17141.0,Boia De Arqueamento Danforth Aero Dash,ancoragem,428523.0
2899,10,85,2023-05-14,9,347208.0,Motor De Popa Parsun Impulse 162Hp,propulsao,385787.0
2900,38,144,2023-05-10,10,22141.0,Boia De Arqueamento Bruce Barracuda,ancoragem,221414.0
2901,19,78,2024-12-11,2,243523.0,Motor Elétrico Honda Mako Axis 131Hp,propulsao,12176156.0
2902,14,116,2023-04-01,2,5151.0,Cabo De Nylon Delta Velocity Oceanic Abyss,ancoragem,257552.0
2903,22,42,2023-04-08,5,29964.0,Transponder Lowrance Axis,eletronicos,599284.0
2904,12,12,2023-12-15,6,16357.0,Gps Ais Drift Flux Vox,eletronicos,272618.0
2905,6,84,2024-04-05,5,217119.0,Motor De Popa Torqeedo Zenith Peak Thrust 212Hp,propulsao,4342388.0
2906,14,70,2024-05-16,2,68711.0,Motor Diesel Parsun Boost Helix Velocity 146Hp,propulsao,3435543.0
2907,13,134,2024-05-18,10,44817.2,Âncora Delta Storm Vox,ancoragem,471761.0
2908,41,148,2023-01-17,12,54555.65,Âncora Delta Force Barracuda Mako,ancoragem,478556.0
2909,16,61,2024-11-09,13,346029.9,Motor Diesel Honda Prime 84Hp,propulsao,2801863.0
2910,5,120,2023-01-13,8,23746.2,Boia De Arqueamento Danforth Flux Tidal,ancoragem,312449.0
2911,6,7,2023-12-24,6,111257.35,Radar Ais Zen,eletronicos,1951877.0
2912,17,49,2023-06-29,5,63004.95,Sonda Furuno Swift,eletronicos,1326425.0
2913,36,25,2023-02-09,9,103681.1,Rádio Lowrance Nitro Thrust Barracuda,eletronicos,1212646.0
2914,26,148,2024-01-02,3,13639.15,Âncora Delta Force Barracuda Mako,ancoragem,478556.0
2915,24,68,2024-01-29,7,444866.0,Motor De Popa Honda Ion Vox Prime 163Hp,propulsao,668971.0
2916,33,57,2023-01-29,3,338553.4,Motor De Popa Honda Vector Kinetic 174Hp,propulsao,11879057.0
2917,34,7,2023-11-05,11,214706.0,Radar Ais Zen,eletronicos,1951877.0
2919,42,120,2024-03-26,9,28120.0,Boia De Arqueamento Danforth Flux Tidal,ancoragem,312449.0
2920,19,50,2023-02-01,2,21424.4,Piloto Automático Simrad Poseidon Magnum,eletronicos,1127599.0
2921,26,139,2024-08-24,12,16244.05,Boia De Arqueamento Danforth Torque,ancoragem,142488.0
2922,41,94,2023-04-03,13,503272.95,Motor De Popa Volvo Magnum 276Hp,propulsao,4075084.0
2923,3,133,2024-06-09,4,7571.0,Âncora Bruce Core Pulse,ancoragem,189272.0
2924,8,51,2023-10-30,1,64159.0,Motor Diesel Tohatsu Evo Zenith 16Hp,propulsao,6415899.0
2925,7,114,2023-08-23,12,9591.0,Boia De Arqueamento Danforth Tidal Zen Swift,ancoragem,79929.0
2926,14,69,2024-01-24,10,430017.5,Motor De Popa Torqeedo Ultra Impulse 292Hp,propulsao,4526502.0
2927,35,58,2024-04-30,9,930449.95,Motor De Popa Tohatsu Ion Core Nautic 53Hp,propulsao,10882459.0
2928,20,65,2024-06-13,1,24280.1,Motor De Popa Torqeedo Nautic Swift 223Hp,propulsao,255577.0
2929,45,4,2023-03-02,14,47346.0,Rádio Ais Hydro Tidal Zen,eletronicos,338188.0
2930,48,109,2023-03-07,14,8282.1,Cabo De Nylon Danforth Evo Aqua Mako,ancoragem,6227.0
2931,13,12,2024-02-10,5,12949.45,Gps Ais Drift Flux Vox,eletronicos,272618.0
2932,9,41,2023-04-24,9,90630.0,Gps Simrad Flow Pulse,eletronicos,106000.0
2933,26,14,2024-08-18,8,286489.0,Rádio Furuno Zen Swift,eletronicos,3581108.0
2934,7,127,2023-11-08,7,10302.75,Cabo De Nylon Delta Velocity Core Mako,ancoragem,154935.0
2935,34,85,2023-03-03,4,154315.0,Motor De Popa Parsun Impulse 162Hp,propulsao,385787.0
2936,32,130,2024-11-11,10,41441.0,Boia De Arqueamento Delta Zen Boost Vortex,ancoragem,414409.0
2937,41,76,2024-01-30,14,1971036.25,Motor Diesel Honda Aero 205Hp,propulsao,14819823.0
2938,38,60,2024-01-03,14,1522515.0,Motor De Popa Honda Velocity Drift 258Hp,propulsao,10875109.0
2939,29,83,2024-01-11,1,128063.8,Motor Diesel Yanmar Dash Nitro 184Hp,propulsao,13480388.0
2940,5,10,2023-11-24,2,64066.0,Piloto Automático Simrad Titan Flux Magnum,eletronicos,3203304.0
2941,29,34,2024-11-08,4,18686.5,Transponder Ais Helix Torque,eletronicos,491753.0
2942,5,136,2023-09-09,6,11841.0,Cabo De Nylon Bruce Flux Hydro,ancoragem,19735.0
2943,3,72,2024-06-21,10,996646.0,Motor De Popa Volvo Hydro Dash 256Hp,propulsao,9966464.0
2944,45,54,2024-11-24,13,1579953.0,Motor De Popa Yamaha Evo Dash 155Hp,propulsao,12153482.0
2945,4,56,2024-10-12,13,558854.0,Motor Elétrico Torqeedo Velocity Swift 74Hp,propulsao,4298877.0
2946,23,3,2024-12-03,9,77157.1,Radar Furuno Pulse Leviathan,eletronicos,902419.0
2947,18,7,2023-11-24,15,292782.0,Radar Ais Zen,eletronicos,1951877.0
2948,38,128,2024-01-30,12,53018.55,Boia De Arqueamento Bruce Marlin Hydra,ancoragem,465072.0
2949,41,38,2024-09-10,8,201104.55,Rádio Ais Force,eletronicos,2646114.0
2950,34,40,2023-11-10,5,70920.0,Sonda Furuno Maré Tidal,eletronicos,1418404.0
2951,15,115,2023-04-02,2,1661.0,Cabo De Nylon Delta Force Magnum Leviathan,ancoragem,83059.0
2952,26,75,2023-02-08,14,458757.0,Motor Diesel Volvo Flow Leviathan Maré 187Hp,propulsao,3276838.0
2953,45,26,2024-06-30,14,241965.0,Piloto Automático Furuno Core Boost Flux,eletronicos,1728318.0
2954,6,25,2024-04-29,9,103681.1,Rádio Lowrance Nitro Thrust Barracuda,eletronicos,1212646.0
2955,20,130,2024-11-13,2,8288.0,Boia De Arqueamento Delta Zen Boost Vortex,ancoragem,414409.0
2956,42,133,2023-09-18,8,14384.9,Âncora Bruce Core Pulse,ancoragem,189272.0
2957,8,16,2024-04-08,4,114022.8,Sonda Garmin Axis,eletronicos,3000599.0
2958,48,78,2024-12-17,13,1503755.0,Motor Elétrico Honda Mako Axis 131Hp,propulsao,12176156.0
2959,39,22,2023-02-10,6,236717.0,Transponder Furuno Force Ion,eletronicos,3945286.0
2960,37,143,2024-08-29,1,4214.2,Âncora Delta Hydra Kraken Velocity,ancoragem,443643.0
2961,9,63,2024-09-26,3,419873.0,Motor Elétrico Torqeedo Ion Orca Vox 186Hp,propulsao,13995767.0
2962,33,148,2024-09-14,10,45463.2,Âncora Delta Force Barracuda Mako,ancoragem,478556.0
2963,19,53,2023-07-19,1,50991.25,Motor Elétrico Torqeedo Zen Titan Hydra 129Hp,propulsao,5367501.0
2964,28,56,2024-07-25,8,326714.5,Motor Elétrico Torqeedo Velocity Swift 74Hp,propulsao,4298877.0
2965,10,36,2024-10-16,13,293818.0,Radar Lowrance Aqua Pulse,eletronicos,2260139.0
2966,27,74,2024-05-26,7,575614.5,Motor De Popa Honda Torque 228Hp,propulsao,8655856.0
2967,47,3,2024-05-01,14,126339.0,Radar Furuno Pulse Leviathan,eletronicos,902419.0
2968,13,81,2023-03-28,1,116040.6,Motor Elétrico Torqeedo Barracuda Magnum Helix 101Hp,propulsao,12214849.0
2969,29,108,2023-10-04,10,31783.2,Boia De Arqueamento Bruce Titan,ancoragem,334556.0
2970,43,101,2024-05-17,2,927.0,Cabo De Nylon Delta Vortex,ancoragem,4634.0
2971,17,146,2023-05-12,2,992.0,Corrente Delta Vox Ion,ancoragem,49598.0
2972,21,31,2024-12-31,1,8283.0,Transponder Furuno Pulse Axis,eletronicos,828311.0
2973,32,81,2023-01-23,7,855039.0,Motor Elétrico Torqeedo Barracuda Magnum Helix 101Hp,propulsao,12214849.0
2974,41,111,2023-02-09,11,47138.0,Boia De Arqueamento Danforth Aero Dash,ancoragem,428523.0
2975,49,139,2023-12-25,13,18523.0,Boia De Arqueamento Danforth Torque,ancoragem,142488.0
2976,8,31,2024-06-23,5,41416.0,Transponder Furuno Pulse Axis,eletronicos,828311.0
2977,24,121,2023-01-27,6,22166.0,Âncora Danforth Oceanic Helix Flux,ancoragem,369427.0
2978,4,101,2023-11-08,10,4634.0,Cabo De Nylon Delta Vortex,ancoragem,4634.0
2979,6,39,2023-12-29,10,281511.6,Gps Furuno Vector,eletronicos,2963283.0
2980,43,42,2023-12-27,14,83900.0,Transponder Lowrance Axis,eletronicos,599284.0
2981,45,57,2023-07-02,3,338553.4,Motor De Popa Honda Vector Kinetic 174Hp,propulsao,11879057.0
2982,14,52,2024-01-28,14,182264.15,Motor Diesel Honda Zen Tidal Mako 26Hp,propulsao,137041.0
2983,3,62,2023-01-10,4,408888.0,Motor Diesel Yanmar Velocity 37Hp,propulsao,10222197.0
2984,43,121,2024-05-12,14,49134.0,Âncora Danforth Oceanic Helix Flux,ancoragem,369427.0
2985,26,107,2023-01-26,7,10064.3,Boia De Arqueamento Bruce Tidal Marlin,ancoragem,151338.0
2986,4,85,2024-06-05,2,73299.15,Motor De Popa Parsun Impulse 162Hp,propulsao,385787.0
2987,2,118,2023-11-29,15,64727.0,Boia De Arqueamento Delta Force Vox,ancoragem,431511.0
2988,48,62,2024-04-20,12,1226664.0,Motor Diesel Yanmar Velocity 37Hp,propulsao,10222197.0
2989,18,8,2023-02-15,13,64794.0,Gps Ais Zen,eletronicos,498415.0
2990,12,4,2023-08-23,3,10146.0,Rádio Ais Hydro Tidal Zen,eletronicos,338188.0
2992,19,81,2024-07-19,14,1624575.05,Motor Elétrico Torqeedo Barracuda Magnum Helix 101Hp,propulsao,12214849.0
2993,35,59,2024-02-22,12,993694.3,Motor Diesel Yanmar Hydro Magnum Boost 267Hp,propulsao,8716614.0
2994,1,137,2023-03-25,9,28945.55,Âncora Danforth Impulse,ancoragem,338547.0
2995,44,16,2024-05-11,3,90018.0,Sonda Garmin Axis,eletronicos,3000599.0
2996,33,16,2023-11-21,15,427585.5,Sonda Garmin Axis,eletronicos,3000599.0
2997,21,9,2024-11-26,8,301761.8,Transponder Ais Titan Pulse,eletronicos,397055.0
2998,26,85,2024-01-26,15,578680.0,Motor De Popa Parsun Impulse 162Hp,propulsao,385787.0
2999,14,119,2023-02-21,13,42326.0,Âncora Bruce Aqua,ancoragem,325582.0
3000,18,32,2024-09-09,4,47509.5,Sonda Ais Impulse Oceanic Zenith,eletronicos,1250246.0
3001,15,149,2024-11-28,15,17454.0,Cabo De Nylon Bruce Core,ancoragem,116362.0
3002,29,23,2024-02-04,10,111786.0,Piloto Automático Furuno Torque Peak,eletronicos,1117863.0
3003,42,73,2024-11-23,7,952014.0,Motor De Popa Torqeedo Core Hydra Flux 162Hp,propulsao,14315993.0
3004,44,139,2023-02-10,4,5700.0,Boia De Arqueamento Danforth Torque,ancoragem,142488.0
3005,19,71,2023-08-02,1,123665.3,Motor Elétrico Torqeedo Pulse 300Hp,propulsao,13017406.0
3006,20,122,2024-08-19,2,2645.0,Corrente Danforth Zenith Oceanic Torque,ancoragem,132247.0
3007,14,111,2023-05-28,7,28497.15,Boia De Arqueamento Danforth Aero Dash,ancoragem,428523.0
3008,37,143,2023-04-29,10,44364.0,Âncora Delta Hydra Kraken Velocity,ancoragem,443643.0
3009,39,1,2024-01-06,5,157332.35,Transponder Ais Maré Magnum,eletronicos,3312252.0
3010,22,29,2024-12-22,2,69369.95,Rádio Simrad Orca,eletronicos,3651034.0
3011,12,58,2023-04-04,3,310150.3,Motor De Popa Tohatsu Ion Core Nautic 53Hp,propulsao,10882459.0
3012,42,83,2023-08-24,5,640318.05,Motor Diesel Yanmar Dash Nitro 184Hp,propulsao,13480388.0
3013,36,146,2024-08-13,4,1884.8,Corrente Delta Vox Ion,ancoragem,49598.0
3014,23,8,2023-11-15,5,23674.95,Gps Ais Zen,eletronicos,498415.0
3015,17,68,2024-10-07,11,735868.0,Motor De Popa Honda Ion Vox Prime 163Hp,propulsao,668971.0
3016,17,91,2024-06-21,15,2023290.0,Motor Elétrico Tohatsu Zenith Oceanic 113Hp,propulsao,13488602.0
3017,26,84,2024-06-30,6,260543.0,Motor De Popa Torqeedo Zenith Peak Thrust 212Hp,propulsao,4342388.0
3018,38,131,2024-06-20,1,915.8,Boia De Arqueamento Danforth Core Vortex,ancoragem,96359.0
3019,2,121,2024-11-25,4,14038.15,Âncora Danforth Oceanic Helix Flux,ancoragem,369427.0
3020,14,61,2023-01-24,10,280186.0,Motor Diesel Honda Prime 84Hp,propulsao,2801863.0
3021,46,39,2024-02-18,12,355594.0,Gps Furuno Vector,eletronicos,2963283.0
3022,22,139,2023-12-06,4,5415.0,Boia De Arqueamento Danforth Torque,ancoragem,142488.0
3023,41,57,2024-07-05,5,564255.35,Motor De Popa Honda Vector Kinetic 174Hp,propulsao,11879057.0
3024,35,1,2023-06-24,13,430593.0,Transponder Ais Maré Magnum,eletronicos,3312252.0
3025,20,74,2024-05-05,6,519351.0,Motor De Popa Honda Torque 228Hp,propulsao,8655856.0
3026,5,99,2024-12-31,15,1528550.0,Motor Elétrico Honda Flux Ultra 273Hp,propulsao,10726666.0
3027,5,53,2024-09-24,6,305947.5,Motor Elétrico Torqeedo Zen Titan Hydra 129Hp,propulsao,5367501.0
3028,35,14,2024-08-22,10,358111.0,Rádio Furuno Zen Swift,eletronicos,3581108.0
3029,31,33,2024-02-16,1,6380.2,Transponder Garmin Drift Vortex Marlin,eletronicos,671577.0
3030,6,133,2024-09-03,15,28391.0,Âncora Bruce Core Pulse,ancoragem,189272.0
3031,3,95,2023-07-22,2,132635.2,Motor Diesel Honda Leviathan 133Hp,propulsao,6980804.0
3032,1,137,2024-05-10,9,28945.55,Âncora Danforth Impulse,ancoragem,338547.0
3033,31,18,2023-06-23,9,227194.4,Rádio Simrad Axis,eletronicos,2657245.0
3034,35,104,2024-04-11,10,35273.5,Cabo De Nylon Delta Zen Vortex Storm,ancoragem,371302.0
3035,9,138,2024-05-22,11,43713.3,Boia De Arqueamento Delta Peak Boost Thrust,ancoragem,418305.0
3036,18,21,2024-09-24,13,113549.0,Gps Ais Nautic Thrust,eletronicos,873456.0
3037,25,82,2023-03-13,12,619608.0,Motor Elétrico Volvo Nautic Vox 118Hp,propulsao,5163404.0
3038,12,46,2024-06-26,6,28407.85,Sonda Ais Magnum Boost,eletronicos,498377.0
3039,3,6,2024-04-15,2,23640.0,Transponder Ais Vector,eletronicos,1182021.0
3040,43,47,2024-10-25,14,85721.0,Rádio Simrad Tidal Aqua,eletronicos,612296.0
3041,33,21,2023-01-04,14,116169.8,Gps Ais Nautic Thrust,eletronicos,873456.0
3042,30,104,2024-01-06,4,14109.4,Cabo De Nylon Delta Zen Vortex Storm,ancoragem,371302.0
3043,4,93,2024-05-01,1,100477.0,Motor Elétrico Yamaha Flow 204Hp,propulsao,10047701.0
3044,43,145,2023-03-14,10,43499.0,Boia De Arqueamento Delta Nexus,ancoragem,434986.0
3045,9,12,2024-11-09,6,15539.15,Gps Ais Drift Flux Vox,eletronicos,272618.0
3046,28,97,2024-04-07,8,1028546.95,Motor De Popa Tohatsu Evo 168Hp,propulsao,13533507.0
3047,19,113,2024-08-02,15,62627.8,Âncora Delta Mako Ultra,ancoragem,439496.0
3048,37,83,2023-12-14,11,1482843.0,Motor Diesel Yanmar Dash Nitro 184Hp,propulsao,13480388.0
3049,23,97,2024-01-26,3,385704.75,Motor De Popa Tohatsu Evo 168Hp,propulsao,13533507.0
3050,25,125,2023-06-24,14,47629.0,Cabo De Nylon Danforth Kinetic,ancoragem,340207.0
3051,43,101,2023-09-21,1,463.0,Cabo De Nylon Delta Vortex,ancoragem,4634.0
3052,9,72,2023-01-31,12,1195976.0,Motor De Popa Volvo Hydro Dash 256Hp,propulsao,9966464.0
3053,27,3,2024-12-10,15,128594.85,Radar Furuno Pulse Leviathan,eletronicos,902419.0
3054,45,65,2024-07-02,13,332250.0,Motor De Popa Torqeedo Nautic Swift 223Hp,propulsao,255577.0
3055,21,94,2024-02-08,6,232279.75,Motor De Popa Volvo Magnum 276Hp,propulsao,4075084.0
3056,47,116,2023-01-14,10,24467.25,Cabo De Nylon Delta Velocity Oceanic Abyss,ancoragem,257552.0
3057,5,19,2024-04-13,11,180756.0,Sonda Lowrance Tidal Storm Vox,eletronicos,1643235.0
3058,17,79,2024-11-10,6,377036.95,Motor Diesel Tohatsu Zenith 60Hp,propulsao,6614685.0
3059,4,29,2024-12-08,13,450902.3,Rádio Simrad Orca,eletronicos,3651034.0
3060,5,60,2023-02-19,8,826508.55,Motor De Popa Honda Velocity Drift 258Hp,propulsao,10875109.0
3061,7,148,2024-03-19,13,62212.0,Âncora Delta Force Barracuda Mako,ancoragem,478556.0
3062,8,43,2023-07-22,3,100026.45,Sonda Ais Barracuda,eletronicos,3509686.0
3063,38,138,2023-11-15,4,15895.4,Boia De Arqueamento Delta Peak Boost Thrust,ancoragem,418305.0
3064,41,49,2024-02-14,5,63004.95,Sonda Furuno Swift,eletronicos,1326425.0
3065,33,52,2023-03-22,5,68520.0,Motor Diesel Honda Zen Tidal Mako 26Hp,propulsao,137041.0
3066,38,69,2023-11-23,4,172007.0,Motor De Popa Torqeedo Ultra Impulse 292Hp,propulsao,4526502.0
3067,11,139,2023-02-10,12,17099.0,Boia De Arqueamento Danforth Torque,ancoragem,142488.0
3068,35,10,2024-08-31,8,243450.8,Piloto Automático Simrad Titan Flux Magnum,eletronicos,3203304.0
3069,48,90,2024-12-12,15,1186460.0,Motor De Popa Yamaha Thrust Marlin Nexus 182Hp,propulsao,7909733.0
3070,29,134,2024-03-19,5,23588.0,Âncora Delta Storm Vox,ancoragem,471761.0
3071,38,102,2024-09-05,5,3952.0,Cabo De Nylon Bruce Nexus,ancoragem,83202.0
3072,10,67,2023-08-31,8,686312.0,Motor De Popa Yamaha Mako 108Hp,propulsao,8578905.0
3073,44,116,2023-08-05,13,31807.9,Cabo De Nylon Delta Velocity Oceanic Abyss,ancoragem,257552.0
